1	ого	ой	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#108.64#108.929
695	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#396.546#396.907
696	подводят	подводить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#396.907#397.268
697	черным	черный	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#397.268#397.66
698	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@psg1987f-words#@psg1987f#398.18#398.64
699	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@psg1987f-words#@psg1987f#398.64#399.1
700	казались	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@psg1987f-words#@psg1987f#399.1#399.56
701	выразительней	выразительно	ADV	_	Degree=Cmp	_	_	_	@psg1987f-words#@psg1987f#399.56#400.02
702	и	и	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#400.02#400.48
703	ярче	ярко	ADV	_	Degree=Cmp	_	_	_	@psg1987f-words#@psg1987f#400.48#400.94
704	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@psg1987f-words#@psg1987f#401.14#401.67
705	а	а	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#401.67#402.2
706	белят	белеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#402.2#402.73
707	лицо	лицо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#402.73#403.26
708	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#403.705#404.339
709	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#404.629#404.974
710	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#404.974#405.319
711	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#405.319#405.664
712	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#405.664#406.009
713	тон	тон	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#406.009#406.354
714	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#406.354#406.699
715	белый	белый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#406.699#407.049
716	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#407.123#407.442
717	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#407.442#407.761
718	у	у	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#407.761#408.08
719	него	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@psg1987f-words#@psg1987f#408.08#408.399
720	фантастическая	фантастический	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#408.399#408.718
721	там	там	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#408.718#409.037
722	популярность	популярность	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#409.037#409.358
723	самый	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#409.362#409.615
724	ну	ну	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#409.708#409.897
725	восемнадцать	восемнадцать	NUM	_	Case=Acc	_	_	_	@psg1987f-words#@psg1987f#410.052#410.51
726	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#410.51#410.969
727	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#410.999#411.536
728	девчонки	девчонка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#411.536#412.073
729	его	он	DET	_	_	_	_	_	@psg1987f-words#@psg1987f#412.073#412.611
730	закончился	закончиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ish1984f-words#@ish1984f#107.145#108.572
731	сингер	сингер	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#108.572#110.0
732	да	да	CCONJ	_	_	_	_	_	@ish1984f-words#@ish1984f#110.0#110.203
733	вот	вот	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#110.203#110.406
734	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ish1984f-words#@ish1984f#110.406#110.61
735	вот	вот	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#112.71#113.005
736	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#113.005#113.3
737	расскажи	рассказать	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#113.3#113.595
738	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@ish1984f-words#@ish1984f#113.595#113.89
739	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#113.89#114.185
740	значит	значить	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#114.185#114.48
741	э	эра	INTJ	_	_	_	_	_	@ish1984f-words#@ish1984f#114.48#114.775
742	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#114.775#115.07
743	во-первых	во-первых	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#115.07#115.365
744	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#115.365#115.66
745	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#115.66#115.955
746	конкурс	конкурс	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#115.955#116.25
747	среди	среди	ADP	_	_	_	_	_	@ish1984f-words#@ish1984f#116.25#116.545
748	профессионалов	профессионал	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ish1984f-words#@ish1984f#116.545#116.84
749	китайского	китайский	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#141.65#142.03
750	шоубиз	шоубиз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ish1984f-words#@ish1984f#142.03#142.41
751	?	?	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#142.41#142.79
752	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#152.749#152.974
753	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#152.974#153.199
754	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#153.199#153.424
755	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#153.424#153.649
756	если	если	SCONJ	_	_	_	_	_	@ish1984f-words#@ish1984f#153.649#153.874
757	бы	бы	AUX	_	_	_	_	_	@ish1984f-words#@ish1984f#153.874#154.099
758	у	у	ADP	_	_	_	_	_	@ish1984f-words#@ish1984f#154.099#154.324
759	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@ish1984f-words#@ish1984f#154.324#154.549
760	собрался	собраться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ish1984f-words#@ish1984f#154.549#154.774
761	там	там	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#154.774#154.999
762	Кобзон	Кобзон	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#154.999#155.224
763	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#155.224#155.449
764	Пугачева	Пугачев	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#155.449#155.674
765	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#155.674#155.899
766	Киркоров	Киркоров	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#155.899#156.124
767	?	?	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#156.124#156.355
768	вот	вот	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#156.39#156.655
769	э	эра	INTJ	_	_	_	_	_	@ish1984f-words#@ish1984f#156.655#156.92
770	вот	вот	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#156.92#157.185
771	такого	такой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#157.185#157.45
772	рода	род	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#157.45#157.715
773	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ish1984f-words#@ish1984f#157.715#157.98
774	?	?	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#157.98#158.25
775	да	да	CCONJ	_	_	_	_	_	@ish1984f-words#@ish1984f#167.305#167.53
776	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#167.53#167.755
777	там	там	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#167.755#167.98
778	была	быть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#167.98#168.205
779	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#168.205#168.43
780	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#168.43#168.655
781	с	с	ADP	_	_	_	_	_	@ish1984f-words#@ish1984f#168.655#168.88
782	этими	этот	DET	_	Case=Ins|Number=Plur	_	_	_	@ish1984f-words#@ish1984f#168.88#169.105
783	вот	вот	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#169.105#169.33
784	в	в	ADP	_	_	_	_	_	@ish1984f-words#@ish1984f#169.352#169.941
785	балахоне	балахон	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#169.941#170.53
786	во-первых	во-первых	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#217.742#217.956
787	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#217.956#218.17
788	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ish1984f-words#@ish1984f#218.17#218.384
789	не	не	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#218.384#218.598
790	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#218.598#218.812
791	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#218.812#219.026
792	каким	какой	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#219.026#219.24
793	образом	образ	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#219.24#219.454
794	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ish1984f-words#@ish1984f#219.454#219.668
795	там	там	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#219.668#219.882
796	оказалась	оказаться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ish1984f-words#@ish1984f#219.882#220.096
797	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@ish1984f-words#@ish1984f#220.096#220.361
798	позвонили	звонить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#220.361#220.626
799	?	?	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#220.626#220.891
800	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@ish1984f-words#@ish1984f#221.037#221.244
801	узнала	узнать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#221.244#221.451
802	об	о	ADP	_	_	_	_	_	@ish1984f-words#@ish1984f#221.451#221.658
803	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#221.658#221.865
804	конкурсе	конкурс	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#221.865#222.072
805	?	?	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#222.072#222.279
806	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#222.279#222.486
807	или	или	CCONJ	_	_	_	_	_	@ish1984f-words#@ish1984f#222.486#222.693
808	ааа	аа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#226.467#226.926
809	да-да-да	да-да-д	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#246.447#247.079
810	угу	уга	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#277.373#277.573
811	да	да	CCONJ	_	_	_	_	_	@ish1984f-words#@ish1984f#279.103#279.249
812	да	да	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#279.249#279.395
813	да	да	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#279.395#279.541
814	да	да	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#279.541#279.688
815	а	а	CCONJ	_	_	_	_	_	@ish1984f-words#@ish1984f#294.824#295.123
816	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@ish1984f-words#@ish1984f#295.123#295.422
817	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#295.422#295.721
818	важен	важный	VERB	_	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@ish1984f-words#@ish1984f#295.721#296.02
819	китайский	китайский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#296.02#296.319
820	рынок	рынок	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#296.319#296.618
821	?	?	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#296.618#296.918
822	очень	очень	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#298.455#298.686
823	многие	много	NUM	_	_	_	_	_	@ish1984f-words#@ish1984f#298.686#298.917
824	артисты	артист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ish1984f-words#@ish1984f#298.917#299.148
825	же	же	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#299.148#299.379
826	вообще-то	вообщй-то	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#299.379#299.61
827	на	на	ADP	_	_	_	_	_	@ish1984f-words#@ish1984f#299.61#299.841
828	него	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@ish1984f-words#@ish1984f#299.841#300.072
829	заходят	заходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#300.072#300.303
830	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#300.303#300.534
831	там	там	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#300.534#300.765
832	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#300.765#300.996
833	Витас	Витас	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#300.996#301.227
834	чо-то	чо-то	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#301.227#301.458
835	ездит	ездить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#301.458#301.689
836	делает	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#301.689#301.92
837	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#301.92#302.151
838	Тату	Тат	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#302.151#302.382
839	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#302.382#302.613
840	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ish1984f-words#@ish1984f#302.613#302.844
841	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#302.844#303.075
842	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#303.075#303.306
843	заходили	заходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ish1984f-words#@ish1984f#303.306#303.537
844	на	на	ADP	_	_	_	_	_	@ish1984f-words#@ish1984f#303.537#303.768
845	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#303.768#303.999
846	рынок	рынок	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#303.999#304.23
847	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#304.23#304.461
848	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@ish1984f-words#@ish1984f#304.461#304.692
849	же	же	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#304.692#304.923
850	огромный	огромный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#304.923#305.154
851	ну	ну	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#306.618#306.853
852	да	да	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#306.853#307.088
853	например	например	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#326.294#326.681
854	?	?	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#326.681#327.069
855	угу	уга	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#335.985#336.225
856	да	да	CCONJ	_	_	_	_	_	@ish1984f-words#@ish1984f#340.022#340.169
857	да	да	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#341.198#341.375
858	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#342.684#342.937
859	искусственно	искусственно	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#342.937#343.19
860	?	?	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#343.19#343.443
861	угу	уга	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#354.821#354.976
862	угу	уга	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ish1984f-words#@ish1984f#364.276#364.579
863	а	а	CCONJ	_	_	_	_	_	@ish1984f-words#@ish1984f#366.865#367.094
864	что	что	PRON	_	Case=Acc	_	_	_	@ish1984f-words#@ish1984f#367.094#367.323
865	/	/	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#367.323#367.552
866	а	а	CCONJ	_	_	_	_	_	@ish1984f-words#@ish1984f#367.552#367.781
867	как	как	ADV	_	Degree=Pos	_	_	_	@ish1984f-words#@ish1984f#367.781#368.01
868	же	же	PART	_	_	_	_	_	@ish1984f-words#@ish1984f#368.01#368.239
869	уточки	уточка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@ish1984f-words#@ish1984f#368.239#368.468
870	?	?	PUNCT	_	_	_	_	_	@ish1984f-words#@ish1984f#368.468#368.7
871	мужчины	мужчина	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ish1984f-words#@ish1984f#393.76#394.1

